267 '600327' 大东方              497877  265098 商业贸易  0.784 8.125%    4.181        
268 '600328' 兰太实业            673482  471627 石油化工  -0.0532 0.403%    4.394        
269 '600329' 中新药业            606888  196370 生物医药  0.469 11.511%    5.101        
270 '600330' 天通股份            435999  85086 电子  -0.0014 2.085%    4.226        
271 '600331' 宏达股份            976069  497287 金属材料  0.385 -3.529%    2.017        
272 '600332' 白云山              1587058 2457161 718664 生物医药  1.504 15.390%    6.545       2845090 2457161
273 '600333' 长春燃气            475435  315438 石油化工  -0.173 -20.771%    2.973        
274 '600335' 国机汽车            2253745  1676679 商业贸易  3.520 3.371%    8.935        
275 '600336' 澳柯玛              282903  176558 机械仪表  0.543 1.902%    1.481        
276 '600337' 美克家居            481930  176435 商业贸易  0.429 9.840%    4.727        
277 '600338' 西藏珠峰            129977  62074 金属材料  -0.0672 18.312%    1.035        
278 '600340' 华夏幸福            16862336  14299334 房地产  2.521 35.491%    6.911        
279 '600343' 航天动力            397032  128858 机械仪表  -0.370 0.238%    3.492        
280 '600345' 长江通信            167634  24609 信息技术  -0.0647 5.856%    6.326        
281 '600348' 阳泉煤业            3367533  2032541 采掘业  0.408 0.649%    5.345        
282 '600350' 山东高速            4442949  2024174 交通仓储  0.687 12.019%    4.769        
283 '600351' 亚宝药业            425182  157381 生物医药  0.182 8.285%    3.406        
284 '600352' 浙江龙盛            2663067  1155905 石油化工  0.501 18.399%    4.246        
285 '600353' XD旭光股            150658  35257 电子  -0.0063 4.690%    1.904        
286 '600354' 敦煌种业            352736  181698 农牧业  0.582 1.946%    2.175        
287 '600355' 精伦电子            59671  19762 电子  -0.0449 0.394%    0.813        
288 '600356' 恒丰纸业            265879  69812 造纸印刷  1.312 4.543%    6.482        
289 '600358' 国旅联合            73238 327456 41708 社会服务  -0.0253 4.081%    1.352       382742 327456
290 '600359' 新农开发            257158  171227 农牧业  0.102 2.785%    2.657        
291 '600360' 华微电子            358188  159644 电子  0.321 2.155%    2.703        
292 '600361' 华联综超            1136241  825317 商业贸易  0.059 2.176%    4.641        
293 '600362' 江西铜业            8975521 2762155 4192173 金属材料  0.549 1.388%    13.257       3683654 2762155
294 '600363' 联创光电            358102  146082 电子  0.0399 7.458%    4.308        
295 '600365' 通葡股份            102237  25693 食品饮料  -0.290 0.371%    1.718        
296 '600366' 宁波韵升            484637  122304 机械仪表  0.382 9.542%    6.419        
297 '600367' 红星发展            161984 320902 52902 石油化工  0.0358 0.183%    3.528       320902 320902
298 '600368' 五洲交通            1233503  931952 交通仓储  1.160 -3.342%    3.432        
299 '600369' 西南证券            7174944  5215930 金融保险  0.435 18.691%    3.369        
300 '600370' 三房巷              161567  19116 纺织服装  0.669 1.544%    3.770        
301 '600371' 万向德农            66832  27218 农牧业  0.494 1.496%    1.686        
302 '600372' 中航电子            1623109  1030777 机械仪表  0.296 8.439%    3.213        
303 '600373' 中文传媒            1760727  729636 文化传播  0.734 10.840%    7.083        
304 '600376' 首开股份            11893060  9847364 房地产  -1.670 9.998%    8.269        
305 '600377' 宁沪高速            3647604 3228284 1528987 交通仓储  0.888 12.242%    4.064       4237806 3228284
306 '600378' XD天科股            96363  21166 石油化工  -0.137 0.135%    2.473        
307 '600379' 宝光股份            81937  38387 机械仪表  0.563 6.316%    1.843        
308 '600380' 健康元              1413186  654098 生物医药  0.169 3.262%    3.081        
309 '600381' 青海春天            211298  35460 金属材料  1.209 20.377%    2.549        
310 '600382' 广东明珠            324559  29065 商业贸易  -0.440 0.699%    7.790        
311 '600383' 金地集团            13934614  9173007 房地产  1.866 9.561%    7.467        
312 '600385' 山东金泰            17026  11435 生物医药  0.624 -5.762%    0.376        
313 '600386' 北巴传媒            345659  156074 商业贸易  0.681 8.303%    4.365        
314 '600387' 海越股份            910587  731776 商业贸易  0.662 1.704%    3.494        
315 '600388' 龙净环保            1290436  941683 机械仪表  0.141 11.484%    3.173        
316 '600389' 江山股份            412833  282910 石油化工  0.253 0.554%    6.562        
317 '600391' 成发科技            501437  300882 机械仪表  -0.067 1.865%    5.137        
318 '600392' 盛和资源            229466  88836 金属材料  -0.280 1.601%    1.283        
319 '600393' 粤泰股份            1163911  627633 房地产  -0.256 -0.229%    4.103        
320 '600395' 盘江股份            1017881  429220 采掘业  -0.0386 -1.909%    3.368        
321 '600396' 金山股份            2022976  1580378 供水供电  1.882 7.084%    2.479        
322 '600397' 安源煤业            1088355  739228 采掘业  0.118 0.791%    3.559        
323 '600398' 海澜之家            2064994 2370074 1296263 纺织服装  0.199 30.034%    1.697       7089572 2370074
324 '600399' 抚顺特钢            1289976  1093147 金属材料  0.0484 2.490%    1.514        
325 '600400' 红豆股份            666881  412987 纺织服装  0.0453 1.290%    1.532        
326 '600401' 海润光伏            1592697 3647650 1099292 电子  0.223 1.945%    1.045       3647650 3647650
327 '600403' 大有能源            1557404  695130 采掘业  -0.0553 -15.172%    3.552        
328 '600405' 动力源              228103  147943 机械仪表  0.0306 6.238%    1.827        
329 '600406' 国电南瑞            1629928  814819 机械仪表  0.495 16.123%    3.317        
330 '600408' 安泰集团            661713  501553 金属材料  -0.332 2.451%    1.536        
331 '600409' 三友化工            2034726  1353589 石油化工  0.531 6.498%    3.432        
332 '600410' 华胜天成            677763  394066 信息技术  0.517 2.196%    3.673        
333 '600415' 小商品城            2837528  1834097 综合类  -0.0453 2.198%    1.763        
334 '600416' 湘电股份            1849300  1451853 机械仪表  0.407 1.652%    5.169        
335 '600418' 江淮汽车            3996082  2997346 机械仪表  2.283 7.855%    5.648        
336 '600419' 天润乳业            107557  38415 造纸印刷  0.972 7.710%    6.370        
337 '600420' 现代制药            413741  252578 生物医药  0.788 16.640%    4.617        
338 '600421' 仰帆控股            8153  6262 生物医药  -0.0539 1.840%    0.0284        
339 '600422' 昆药集团            494827  161241 生物医药  1.209 12.708%    8.398        
340 '600423' 柳化股份            500702  391060 石油化工  -0.245 -17.167%    2.746        
341 '600425' 青松建化            1119804  632144 金属材料  0.0486 -14.891%    3.316        
342 '600426' 华鲁恒升            1160860  423407 石油化工  2.512 12.267%    7.691        
343 '600428' 中远航运            1794308  1119968 交通仓储  0.479 2.184%    4.262        
344 '600429' 三元股份            748886  177488 食品饮料  0.214 0.696%    3.723        
345 '600433' 冠豪高新            399256  154037 造纸印刷  0.151 1.510%    1.915        
346 '600435' 北方导航            425918  168648 机械仪表  -0.488 0.414%    2.778        
347 '600436' 片仔癀              432763  82974 生物医药  0.306 4.436%    8.220        
348 '600438' 通威股份            608974  350802 食品饮料  1.245 13.245%    3.060        
349 '600439' 瑞贝卡              487893  253237 纺织服装  0.0332 6.037%    2.483        
350 '600444' 国机通用            87387  57734 石油化工  0.623 9.233%    2.234        
351 '600446' 金证股份            336632  185776 信息技术  -0.0177 2.199%    1.580        
352 '600448' 华纺股份            242946  159164 纺织服装  0.148 1.496%    1.984        
353 '600449' 宁夏建材            776640 635503 332548 金属材料  0.647 0.478%    8.711       635503 635503
354 '600452' XD涪陵电            125455  53627 供水供电  0.115 3.340%    4.489        
355 '600455' 博通股份            67938  49669 综合类  0.657 2.368%    2.149        
356 '600456' 宝钛股份            701912 805888 319726 金属材料  -0.331 -2.565%    8.150       805888 805888
357 '600458' 时代新材            1308418  834453 石油化工  0.337 5.474%    5.816        
358 '600459' 贵研铂业            329120  141028 金属材料  -0.834 3.583%    6.839        
359 '600460' 士兰微              434100  192208 电子  0.162 1.660%    1.926        
360 '600461' 洪城水业            523723  319780 供水供电  1.141 8.142%    6.013        
361 '600462' 九有股份            41034  11484 造纸印刷  0.0347 -10.833%    0.542        
362 '600463' 空港股份            368734  224072 建筑业  -0.0918 1.642%    4.614        
363 '600466' XD蓝光发            5624393  4489281 生物医药  0.670 9.054%    4.162        
364 '600467' 好当家              513510  219302 农牧业  0.523 1.201%    4.010        
365 '600468' 百利电气            147963  74303 机械仪表  0.137 2.628%    3.169        
366 '600469' 风神股份            741049  448768 石油化工  2.034 6.995%    7.795        
367 '600470' 六国化工            636900  424984 石油化工  0.0188 -1.598%    4.088        
368 '600475' 华光股份            491868  321777 机械仪表  -0.290 1.787%    5.777        
369 '600476' 湘邮科技            34411  12633 信息技术  -0.171 -6.000%    1.352        
370 '600477' 杭萧钢构            642299  442826 金属材料  0.117 7.277%    2.047        
371 '600478' 科力远              381688  168527 电子  0.150 0.501%    1.608        
372 '600479' 千金药业            274323  77917 生物医药  0.193 5.645%    4.722        
373 '600480' 凌云股份            888517  452565 机械仪表  1.233 4.153%    7.341        
374 '600481' 双良节能            446566  220588 石油化工  0.678 16.457%    1.307        
375 '600482' 中国动力            422038  197799 机械仪表  -0.173 2.064%    4.179        
376 '600483' 福能股份            1482168  781414 纺织服装  1.612 16.087%    5.987        
377 '600485' 信威集团            1600027  406119 信息技术  -0.609 10.151%    3.925        
378 '600486' 扬农化工            465736  142266 石油化工  0.792 14.509%    10.121        
379 '600487' 亨通光电            1548218  1017528 机械仪表  0.932 12.408%    3.719        
380 '600488' 天药股份            303318  58442 生物医药  0.135 3.242%    2.527        
381 '600489' 中金黄金            3501631  2296638 采掘业  -0.0327 0.822%    3.396        
382 '600490' 鹏欣资源            485786  134209 石油化工  0.0291 1.670%    1.196        
383 '600491' 龙元建设            2438282  2074450 建筑业  -0.402 5.752%    3.903        
384 '600493' 凤竹纺织            97287  33010 纺织服装  0.156 0.447%    2.363        
385 '600495' XD晋西车            367338  56036 机械仪表  -0.119 0.125%    2.577        
386 '600496' 精工钢构            1044377  690420 金属材料  0.308 5.424%    2.339        
387 '600497' 驰宏锌锗            3309376  2192999 采掘业  0.701 0.960%    4.142        
388 '600498' 烽火通信            1907856  1132612 信息技术  0.779 9.585%    6.551        
389 '600499' 科达洁能            794771  357207 机械仪表  0.693 14.549%    5.890        
390 '600500' 中化国际            4033782  2071158 商业贸易  1.129 4.250%    5.428        
391 '600501' 航天晨光            468015  235597 机械仪表  -0.386 -0.832%    5.048        
392 '600502' 安徽水利            1357404  1069281 建筑业  1.166 9.785%    4.916        
393 '600503' 华丽家族 8.80 -0.07 -0.79% 619120 3.96% 619120 54568 8.87 8.90 8.96 8.70 533322 1375168 170171 房地产 640.78③ 0.245 0.459% 322020 297100 54568 2.249 0.65 8.81 -44.33% -5986  - 1410015 1375168
394 '600505' 西昌电力            227136  115056 供水供电  0.610 6.620%    2.702        
395 '600506' 香梨股份            28887  1589 农牧业  0.003 -0.443%    1.848        
396 '600507' 方大特钢            894653  661264 金属材料  0.361 2.975%    1.567        
397 '600508' 上海能源            1367038 651892 521040 采掘业  0.896 0.143%    11.045       651892 651892
398 '600509' 天富能源            1783308  1299949 供水供电  -0.237 1.679%    5.189        
399 '600510' 黑牡丹              1839209  1141313 房地产  0.179 4.217%    6.325        
400 '600511' 国药股份            655605  304175 商业贸易  0.920 16.927%    6.328        
401 '600512' 腾达建设            534183  328863 建筑业  -0.125 0.867%    2.026        
402 '600513' 联环药业            99250  20517 生物医药  -0.057 1.587%    4.657        
403 '600515' 海航基础            374494  286449 商业贸易  0.509 7.262%    2.083        
404 '600516' 方大炭素            901670 1887638 299081 金属材料  0.235 0.537%    3.357       1887638 1887638
405 '600517' 置信电气            888812  549690 机械仪表  0.126 13.931%    2.348        
406 '600518' 康美药业            3810523  1926679 生物医药  0.116 17.451%    4.267        
407 '600519' 贵州茅台            9069045 27012020 1974919 食品饮料  5.919 7.104%    54.783       27012020 27012020
408 '600521' 华海药业            551550  179514 生物医药  0.246 12.321%    4.528        
409 '600522' 中天科技            1570227  531266 机械仪表  1.708 9.639%    9.813        
410 '600523' 贵航股份            369573  148133 机械仪表  0.054 0.889%    6.881        
411 '600525' 长园集团            967596  393425 机械仪表  -0.119 1.879%    4.972        
412 '600526' 菲达环保            687830  429145 机械仪表  0.0034 3.299%    4.649        
413 '600527' 江南高纤            179969  7508 石油化工  0.0514 0.488%    2.116        
414 '600528' 中铁二局            5644720  5000499 建筑业  -3.463 2.724%    4.223        
415 '600529' 山东药玻            297307  73561 金属材料  1.514 6.524%    8.660        
416 '600530' 交大昂立            294131  113361 生物医药  -0.0938 1.837%    5.379        
417 '600531' 豫光金铅            743487  599799 金属材料  1.480 0.915%    1.538        
418 '600532' 宏达矿业            260718  81396 采掘业  -0.191 -19.771%    3.475        
419 '600533' 栖霞建设            1346663  935065 房地产  1.467 4.655%    3.800        
420 '600535' 天士力              1536862  737641 生物医药  0.127 3.576%    7.170        
421 '600536' XD中国软            552303  270955 信息技术  0.854 2.989%    3.997        
422 '600537' 亿晶光电            672541  397450 电子  1.463 8.487%    4.677        
423 '600538' 国发股份            98402  24618 石油化工  -0.0141 0.594%    1.469        
424 '600539' 狮头股份            101070  29165 金属材料  -0.0207 3.909%    2.114        
425 '600540' 新赛股份            278816  142246 农牧业  0.0659 -1.790%    2.498        
426 '600543' 莫高股份            127815  16686 食品饮料  0.0357 1.473%    3.434        
427 '600545' 新疆城建            1044908  824495 建筑业  -0.0267 1.492%    3.094        
428 '600547' 山东黄金            2267765  1239065 采掘业  1.463 6.080%    6.785        
429 '600548' 深高速              3167066 1107918 1670958 交通仓储  0.812 12.553%    5.672       1535141 1107918
430 '600549' 厦门钨业            1648521  762681 金属材料  -0.410 -0.918%    6.674        
431 '600550' 保变电气            893167  776574 机械仪表  -0.355 23.777%    0.619        
432 '600551' 时代出版            685052  251071 文化传播  0.864 9.334%    8.324        
433 '600552' 凯盛科技            460127  223537 金属材料  0.133 4.918%    5.898        
434 '600555' 海航创新            332032 587021 160948 社会服务  -0.118 0.798%    1.302       710976 587021
435 '600556' 慧球科技            10969 763136 10615 生物医药  -0.178 34.878%    0.0077       763136 763136
436 '600557' 康缘药业            430450  143376 生物医药  1.002 12.892%    5.471        
437 '600558' 大西洋              264766  62582 金属材料  0.240 3.615%    3.058        
438 '600559' 老白干酒            233630  162955 食品饮料  1.229 8.106%    8.694        
439 '600560' 金自天正            175221  101794 机械仪表  0.0997 2.543%    3.199        
440 '600561' 江西长运            582574  397116 交通仓储  1.589 5.085%    6.398        
441 '600562' 国睿科技            180464  77901 金属材料  -0.0175 18.212%    2.095        
442 '600563' 法拉电子            224082  26272 电子  1.446 16.962%    8.593        
443 '600565' 迪马股份            2575972  1949514 房地产  -0.519 4.020%    2.556        
444 '600566' 济川药业            393711  101553 机械仪表  0.359 7.268%    2.982        
445 '600567' 山鹰纸业            1926558  1309704 造纸印刷  0.156 3.373%    1.623        
446 '600568' 中珠控股            660698  202972 生物医药  0.142 0.698%    6.852        
447 '600569' 安阳钢铁            3339449  2671912 金属材料  0.824 -21.379%    2.492        
448 '600570' 恒生电子            397528  142297 信息技术  1.605 18.656%    3.937        
449 '600571' 信雅达              157943 399779 47324 信息技术  0.402 11.406%    4.827       434183 399779
450 '600572' 康恩贝              956880  500347 生物医药  0.497 10.633%    2.474        
451 '600573' 惠泉啤酒            122461  10276 食品饮料  0.423 3.393%    4.452        
452 '600575' 皖江物流            623157  226561 交通仓储  0.0749 5.112%    1.333        
453 '600576' 万家文化            192217  18358 商业贸易  0.0528 1.607%    2.705        
454 '600577' 精达股份            446288  135876 机械仪表  0.428 4.691%    1.416        
455 '600578' 京能电力            3877681  1886908 供水供电  0.926 16.352%    3.463        
456 '600579' 天华院              140099 442444 68279 石油化工  -0.0791 5.052%    1.832       678674 442444
457 '600580' 卧龙电气            1388216  881718 机械仪表  0.145 6.473%    4.291        
458 '600582' 天地科技            3322373  1536359 机械仪表  0.0578 9.231%    3.213        
459 '600583' 海油工程            3144283  845128 采掘业  0.820 14.841%    5.197        
460 '600584' 长电科技            2525089  1965159 电子  0.935 4.019%    4.004        
461 '600585' 海螺水泥            10578139 5691577 3186982 金属材料  1.870 10.660%    13.300       7493971 5691577
462 '600586' 金晶科技            978362  567128 金属材料  0.265 0.705%    2.715        
463 '600587' 新华医疗            982307  585575 机械仪表  0.272 8.675%    7.965        
464 '600588' 用友网络            1091859  485588 信息技术  0.380 5.866%    3.618        
465 '600589' 广东榕泰            420709  215350 石油化工  0.0543 1.273%    4.089        
